row,actual,predicted,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
565,0,0,0.9998059706292658,5.173528824213905e-10,4.318188701618236e-05,2.9997540309296512e-06,1.4913906629764202e-06,5.46810496441769e-06,7.662062730214286e-05,8.695990603256159e-06,4.89826817384093e-06,5.0672830627538083e-05
149,9,9,2.343284339926578e-05,1.1763529174604955e-05,3.3567246675095785e-07,2.5153056960203553e-05,2.934943922820197e-07,2.2464870413869477e-05,3.155203999938966e-08,3.357858428304361e-07,9.236555155967005e-05,0.9998238236437506
1274,5,5,0.0027224331061203345,1.1871839976738458e-07,0.038682003230314815,8.683673011661866e-05,4.716195488887369e-07,0.9583860514319583,1.2019817538990328e-06,0.00012072524058350392,1.5751845182959033e-07,4.2275196726203336e-10
1035,6,6,0.0008393500942998063,1.9409956188222922e-07,1.7803919050706992e-06,4.21625569661482e-06,0.00020512365815110217,0.0011079486312670958,0.962670250056761,5.349920674856423e-07,0.0351700840506072,5.17769682784845e-07
461,2,2,2.168460322275673e-07,0.02090719309702399,0.9781645432429249,0.0005858475675903653,1.4483138931718353e-06,2.1780457548578698e-06,0.0003363513027608471,4.221722005098419e-07,1.6848016192217759e-06,1.1461020011041088e-07
1,1,1,5.43362158935191e-08,0.9994798761118132,2.1810882351121864e-05,1.3655309857387353e-05,0.00025536942750667305,4.0716409472518586e-07,1.3923360102635084e-05,1.6122974346202507e-06,0.0002041536416313822,9.137468992275116e-06
470,2,2,3.098528992871334e-05,0.0002279640175842807,0.9890793647317759,0.0013039084434601437,2.4023487331714127e-05,0.0030727188608026413,0.00485026028131315,1.3119804306648449e-06,0.0014062046838820993,3.258223490689899e-06
191,7,7,2.129214512472561e-06,0.017281201590255885,4.346852476985194e-06,3.905604475531744e-08,0.40002283344978706,0.0001092706627432633,0.0002454738864902551,0.5823309980609258,3.129807567147799e-06,5.774191962779933e-07
729,3,3,1.3363578243932936e-06,6.250979242262583e-08,0.00019697705353393858,0.9995507787144785,2.128782464762016e-09,5.2875167113555136e-05,1.4359334828533356e-09,8.540918716565733e-05,5.385642321479188e-08,0.00011250358895256994
636,5,5,4.262971622614493e-06,9.54494618532614e-10,4.042096235084148e-09,1.3025853166798543e-05,1.7206227048382778e-08,0.9999519859775002,1.5889569576971152e-07,1.4968164835211003e-07,2.0057879554261284e-07,3.019383875264903e-05
453,6,6,0.0001729856443496864,7.007711444091174e-06,2.560066388957464e-06,2.5034691603496194e-06,4.040389172742016e-05,2.652335113749783e-05,0.9996744031547378,7.129017526382859e-07,7.28241970237999e-05,7.561227811457752e-08
865,3,3,7.561357172156628e-08,4.5632472856313206e-07,9.218034397289363e-05,0.9998151441833011,4.495357853528685e-09,4.5276230138887193e-05,6.888496710049535e-08,7.49340928859689e-07,3.1471397132947e-05,1.4573185900257376e-05
1039,0,0,0.9993747920310442,1.9382078744663625e-08,5.579166038598125e-06,5.863552680648584e-07,1.2867887710974127e-05,8.088816450183333e-05,0.0004948660555980584,6.323316533698985e-06,1.0795447372226188e-05,1.3282193853519597e-05
1762,6,6,0.001468183192804305,3.0903751387161845e-07,5.984289796580151e-06,5.839017154511645e-07,7.642992488145133e-06,0.0001608042983739193,0.976761778736533,5.873364096708466e-08,0.021594634137809526,2.067932413054533e-08
520,4,4,8.551708344185144e-07,7.049360635765305e-07,9.213623991193552e-10,2.110002963340625e-11,0.9999522656599719,5.619134730819039e-08,3.2603151350266364e-05,1.3492543214666935e-05,2.0895572230340356e-08,5.09183127821166e-10
1395,7,7,8.647297800360192e-07,1.1843659404158192e-06,0.00010433201041000389,5.0443371133896745e-06,0.00021602565548361086,6.140733238430223e-06,7.573124750618169e-08,0.9996603056971103,2.6814374719607305e-06,3.3453022044253545e-06
757,4,4,1.2637698698787074e-05,1.2115924731478247e-05,7.475636571758667e-08,3.35908006037549e-10,0.7931402374368792,4.5251850031698217e-07,2.1179091270496544e-05,0.16615175753736786,0.0004318706453796257,0.04022967405489834
1792,9,9,0.0004394881170181522,1.5555062885576652e-06,1.0006115172460503e-06,0.0001621805533124947,2.389492016317701e-06,0.00024003154875056737,1.2548596996355899e-06,1.650227506921742e-05,0.0017207680794616854,0.9974148289568661
899,8,8,0.03707898978749965,0.045505399979319405,0.0038892025373462,0.09074562806774844,5.9568827505444053e-05,0.23168386447007083,0.14300697566974396,0.0007098170359134295,0.4136809824882837,0.03363957113656884
1241,2,2,2.0175729577816484e-06,4.526723013576828e-06,0.7158844384040157,0.2812479662101201,6.1398571454933255e-09,0.00023711123927327708,1.1203806634593914e-06,0.00031748689818878703,0.002180844640837292,0.00012448179107269952
1690,3,3,0.00011532966641538634,0.002816234908097526,0.0018347446465956615,0.6370712147502666,5.676852279818533e-07,0.24080577548828652,3.731286855696699e-05,0.0001158849562688153,0.11369834740216368,0.003504587628120748
338,6,6,6.161284531565225e-05,1.8908431887288474e-05,0.00013514448949576775,2.0627539497084655e-05,0.0009674493188989321,2.3776205505409984e-06,0.9942105756704244,3.5412898133660034e-06,0.004579759409958016,3.3841590701431533e-09
1191,6,6,7.066187043965512e-05,5.898735126661562e-06,7.502516663614335e-06,6.508865899485055e-06,2.740943510245546e-05,1.7627661708644952e-05,0.9991360533603716,4.93655551152421e-07,0.0007276416393022016,2.0225983455507604e-07
571,0,0,0.9988351391452877,3.791651361704968e-07,3.313544261643572e-05,2.124186950294047e-06,5.7329954463738696e-05,5.664326263710193e-05,0.0001038331555763874,0.00030521652099845523,0.0005407241479484026,6.547501838539536e-05
952,1,1,6.421517428195403e-07,0.9817774162187691,0.01668991292334295,4.6599327587160956e-05,5.472325927830992e-06,0.00020538737693594181,0.0005818397442575898,2.667420438994419e-09,5.5865558476898016e-05,0.0006368617055393502
811,5,5,4.460106841288235e-07,0.00020790372083258745,0.0007410309414343757,0.00045661676054670176,1.7044969599652826e-06,0.9969840578706427,6.411455777973543e-07,0.001351976121659686,7.472633236961034e-05,0.00018089659929230732
55,0,0,0.9987802516770685,9.50880696013131e-05,0.0002341436504422911,4.2010754672748254e-08,0.0002653651166999663,5.530103628364325e-06,0.00010379276313868847,0.00040393158765864365,0.00010600823272557655,5.846788281725938e-06
751,9,7,3.010048392871276e-05,0.00600694213409175,2.6125441160710504e-09,1.2275900633472931e-05,0.08271510516797721,0.00443126777237377,0.00010300901587364902,0.4795380445613894,0.016032741361092423,0.41113051099009557
1379,9,9,0.0012281623964411452,2.6667825333388484e-06,0.00016987980346661223,0.00016054483132508596,8.61459149745569e-06,2.1204586704999236e-05,1.7733504131959937e-05,8.929831557794965e-05,0.0024684658171546707,0.9958334293711668
862,7,7,7.822975481461287e-08,4.6138408668333183e-07,1.8966408886123314e-07,3.9172962468561e-05,8.116378385252713e-06,5.101635659197018e-06,3.105081633719348e-08,0.9999122869785875,1.3364194641304504e-07,3.442807420647244e-05
1544,8,8,0.0001028719147512347,3.095124292448601e-05,0.0001480575323973364,0.0003276056718897388,0.0005419897954363252,0.0004205503546067489,5.946248277051301e-05,0.00028757531437553297,0.995349702508347,0.002731233182501159
589,9,9,0.00013627150386101843,2.800997462863654e-06,1.3952064072199076e-05,0.007085419538895078,3.1965947970920047e-07,0.009948925854458657,1.4182997820759065e-06,1.2046689716399438e-05,0.013079375294250028,0.9697194700980221
1036,7,7,1.7767986226995283e-07,7.856424918417208e-06,8.773736086566922e-06,1.5647843701081053e-05,3.0600421680084986e-05,0.0001509341024981645,3.46188241713824e-08,0.9997758333913755,7.686471581033991e-07,9.373133895539845e-06
122,8,8,4.305476494627201e-05,0.21972418617585784,0.0016373375252875845,0.012722533599914794,0.00013312918538837095,4.802888563770863e-05,3.6827741237516575e-05,0.0008496910415882069,0.7622323480644694,0.002572863015672173
540,4,4,9.197624509513969e-06,8.021495330545804e-07,1.3081536893765636e-08,1.888738601587146e-09,0.999163174972721,6.231275625986928e-07,0.0008059876980575733,1.912674043334946e-05,1.0721898859711537e-06,5.27021307952798e-10
1062,5,5,1.522013322342886e-06,2.8224110553923766e-05,3.352386292410691e-08,7.006448243122673e-05,1.5029091169598226e-05,0.999328921844288,1.3314089905816368e-06,1.3242643240798997e-07,5.602605023748495e-05,0.0004987150487116173
165,5,5,4.906438124773615e-05,8.444208763780639e-08,0.00015432849481255962,5.981649716027815e-06,1.6589230044663606e-06,0.9993422598181825,6.929984541895759e-07,0.000260711532324102,0.0001766425265515619,8.575233619377902e-06
1279,8,8,0.0005363429290509283,0.2936288611549144,0.0070445908337359985,0.0002832137275965994,1.783299479378833e-05,0.00862639970239988,6.368320048136382e-05,0.0013114081481010406,0.6869936734062531,0.0014939939026729215
1683,6,6,0.002180282653539979,7.758032308261281e-07,1.7456483899127535e-06,1.0890991981222738e-06,0.0006256622167433914,0.0011128333165956565,0.9956771549863174,4.852821712578998e-07,0.0003998410186748486,1.2997513852521942e-07
457,5,5,0.000458813147599561,0.0013925189622634566,2.852557370878242e-08,0.00012052793007579034,3.875204576832281e-06,0.7704405571935665,5.1513336820336705e-06,0.00023623785782451233,7.810311222611743e-06,0.22733447953361482
1362,2,2,1.1574955272002266e-08,6.452596405522091e-07,0.9989612256234931,0.0010374271859098947,1.170770471553701e-09,1.9941627108812708e-07,1.7276445404486522e-09,3.7650266770107536e-07,2.164580112136734e-08,8.989284606497485e-08
1499,2,2,2.9646562351122813e-06,8.956243544260359e-07,0.9993790061204798,1.3288423425477349e-05,3.0152248215883504e-09,0.0005570109929996887,2.430225299716094e-05,7.777937237137055e-09,2.250159057496657e-05,1.954577128532941e-08
838,3,3,3.042849095226853e-07,3.94098943624311e-07,3.308367430149378e-06,0.9866248085804007,1.6677291957191045e-09,0.00021526834369147232,2.5885892966900573e-08,0.0003045444146406605,4.420741268151034e-06,0.012846923615093452
184,2,2,0.0004864161922729502,0.018518778292565978,0.596060875203515,1.086650646024689e-05,0.00031437891648621264,0.016193228722541846,0.1431654758306253,6.183769557803019e-06,0.22453937868753404,0.0007044178784405987
1615,0,0,0.9028671420332481,0.0023281832310916217,6.53006358275973e-06,4.476184544147276e-08,0.013522267691811134,0.00016994417083316911,0.07837643397632976,1.573928329079699e-05,0.002574144893378467,0.0001395698945888232
1087,3,3,3.923320896797534e-08,3.169692605022122e-09,6.372941124070623e-06,0.9960565716560508,2.480868380730451e-11,3.48063560335491e-05,2.0521685264809506e-10,2.2555144112272193e-06,1.8313020429667726e-06,0.003898119597410166
1020,9,9,1.3475786244914534e-05,3.249430025705923e-07,4.953839186883068e-08,3.6917590796141395e-07,8.73710192826727e-07,3.567873821102514e-06,6.00557958356081e-07,4.926475882267576e-08,0.003872033983815084,0.9961086551659064
394,8,8,0.00041735083756593635,0.0009363218202193593,0.0003612996491772002,0.0009278401690809533,0.0004209871932975392,0.0017818234419457943,0.0024269719276494104,0.004905317126953678,0.9840220903368996,0.00379999749721073
680,6,6,8.108284278121574e-05,8.346948895466323e-09,8.264437261948571e-08,1.2525636472187513e-08,0.0002723524345828372,2.6959158622574434e-06,0.9995756980101355,2.1992215723854437e-09,6.806506873470245e-05,1.172384649706861e-11
1084,2,2,2.191502596024687e-08,3.7613368818477713e-06,0.9998570516034837,0.0001387257560736813,3.365970788345296e-09,6.340155812485747e-08,5.402113205277423e-08,1.6971918043949319e-07,2.6408509362461718e-08,1.2247218405617776e-07
679,5,5,1.6087170529069973e-06,3.2625571518735414e-07,2.7788878881008454e-08,2.3142434278029727e-06,2.3467651376989315e-06,0.9999168748039696,1.550317089046544e-06,7.087164838650988e-05,1.5481430807772934e-06,2.531317261539706e-06
391,5,5,3.4344860845077804e-06,0.0005289224403015086,1.425360243661464e-06,0.0007298161247737971,5.00443646894789e-08,0.9929121429242013,5.010638922789102e-07,1.3665229737227511e-05,1.2643504756158683e-05,0.005797398821645012
1678,1,1,1.048864791729478e-06,0.9918925305999367,4.945925546240979e-06,3.4577582683123855e-07,0.0002557967344880445,5.488641175013797e-07,0.00012872693638783144,1.8595065416795164e-05,0.007696461201451488,1.0000320368090417e-06
499,2,2,1.5957424544921292e-06,8.247768616210643e-05,0.99977563330262,7.791734412628043e-06,1.5387080419904486e-06,9.274036996276311e-05,2.5976023317698683e-05,1.185776719079105e-07,1.0474196626031703e-05,1.6536587303560058e-06
1457,1,1,0.00016538675332587925,0.8669019360434229,4.096352888468054e-07,6.656193372472734e-05,0.0009930344835630339,3.0154455569169835e-06,1.9181130178218402e-05,3.4613016991385894e-05,0.0014555280028053963,0.13036033355514257
1002,0,0,0.9987842695451765,2.6099587294640758e-09,5.093200999565265e-05,4.702868160180818e-06,7.227538952412284e-05,0.0001121179555087078,4.9901433662641864e-05,4.522182234192631e-05,0.0004923515749132895,0.00038822479075786425
1725,6,6,0.000807869595861688,7.96055923723762e-07,1.2156558530149483e-06,1.0557685187057403e-06,0.00026422705112038144,0.0001206088846687376,0.9980531891528271,5.485852863388538e-08,0.0007509471938575928,3.578284032477996e-08
1651,4,4,6.34365484021752e-05,3.527282326271628e-05,3.1871405646106996e-09,2.0736788173387068e-09,0.9981284985397957,9.513872682714767e-06,0.0017127053941493181,1.7185157776959936e-05,3.275809624847621e-05,6.243068626484133e-07
486,4,4,4.600652371976895e-06,0.006009376191832064,6.680475137665227e-09,5.967156270549286e-08,0.9932172557645027,2.3777225801882356e-07,3.0160805401005585e-05,0.000737212590105117,1.0658093582110233e-06,2.4062133283208712e-08
1418,3,3,2.6193370056613257e-05,1.5799941317345755e-05,0.00635599057587617,0.9914151638539368,9.87780150699274e-07,0.0017467085394614402,4.781854868602962e-05,3.907308169892229e-05,3.965391514143399e-05,0.000312610393674515
478,9,9,0.0004572635051615861,4.669464751225854e-05,0.0002741976471167654,0.008386069669364282,2.3581564541947532e-05,0.0026864581744510587,0.00010213426361760508,0.00022806041065003314,0.0003503138742704965,0.987445226243314
1477,3,3,2.4907410903968027e-06,8.031008774182745e-07,0.005885139879746689,0.9934138223754486,1.460315356099178e-09,4.773063959506825e-05,3.916372765755019e-07,3.4350967159695753e-06,1.8937044066848713e-05,0.0006272480248668583
93,1,1,1.9197031733377265e-07,0.9962299407271322,1.1398622638686135e-06,5.3818164893499015e-06,0.003549805316211309,4.3205514526097e-06,5.709484144023512e-05,6.061166463905902e-06,0.0001235391389562747,2.2524609273296453e-05
441,0,0,0.9993414665362037,4.618225889470587e-09,0.00020138318705416474,7.179296317798016e-06,3.4098532067841206e-05,9.146158341216462e-05,9.783875222031561e-05,1.58996860488812e-05,8.92207733125753e-05,0.0001214470351368153
342,7,7,4.160582381998883e-06,4.6863877938444704e-07,9.968510258338931e-05,0.00021667857484324618,0.0001260589142315647,1.4550935080195447e-06,3.4806669005655817e-07,0.9995153500136023,3.572970971100003e-05,6.53036692158248e-08
310,2,2,7.130400716152668e-08,3.844161230013303e-06,0.9995002193828376,0.00046926503376831525,1.738739513910947e-09,1.6456166557118697e-06,2.4457219918670073e-07,6.898424858736795e-07,2.2687265268501932e-05,1.3310828079229335e-06
72,0,0,0.9984920686121569,2.328414527328931e-05,0.00014826960170144453,8.852266056636514e-08,0.0001800051091139293,0.00040165220812117406,0.00034826695621586996,4.282986365468946e-05,5.8775262894831154e-05,0.0003047597182073639
116,2,2,2.5281412797912152e-05,1.2849558785257159e-05,0.9799079912665289,9.062316449195908e-05,4.0160590651547695e-06,6.965316034208316e-07,1.617053924758913e-05,0.00024604427981269635,0.019682821019804057,1.3506167863012735e-05
1574,9,9,0.00018556807319262085,0.038373018186508526,2.4945150512142024e-06,1.617800107884983e-05,8.893912363600043e-05,1.1016187661878871e-05,8.015257284560474e-09,0.019684118264141754,0.00026014430499795763,0.9413785153284739
976,5,5,0.00032593187122133575,2.75609740250242e-06,4.269837602808569e-06,0.0012680661474954546,6.8788274493308e-07,0.9948628896942423,5.2798617222547464e-05,4.322467032568117e-07,0.00010137773706594531,0.003380789868298917
1017,2,2,6.888199769503354e-10,6.431324413077362e-07,0.9998863263931657,0.00011243456689176307,2.0491592285546366e-10,4.2214794016613984e-07,1.2139951523712379e-08,8.473722401326941e-09,1.4933632721589218e-07,2.9158237224298633e-09
1744,2,2,1.8323799643398383e-08,2.526336445545563e-09,0.9994752597114003,0.0005201521288519458,3.0963074002471247e-10,1.5987109015821265e-07,1.5747579479803002e-09,3.7472413429293744e-06,6.50400376983972e-07,7.912412970419873e-09
356,4,4,0.0004495883690197453,4.04675421401261e-06,2.0524134267861053e-07,1.0610998911924482e-10,0.9977270445531997,2.013314945493369e-06,2.83636261944136e-05,0.0017600721390667905,1.6485815605265754e-05,1.2180080301890875e-05
158,8,8,0.0006473801287787192,0.2266865761440322,0.0005469463052006959,0.004352055640389856,0.006977809676171385,0.00031331264042889394,0.006259891636026441,0.010678140634759322,0.7258344048836609,0.01770348231055164
854,0,0,0.9986010016097633,5.754443726271281e-05,4.894711886448785e-06,1.3404216088311043e-08,0.00028086490958560386,3.2946073889605134e-05,6.192557017595032e-05,0.00026875364498820574,0.0005500024448847554,0.00014205319334754555
328,0,0,0.9926806961911895,8.270444603711075e-07,5.463936911395102e-06,3.1655433713025245e-06,1.7238549861644454e-05,0.006220976079091228,0.00022339646949536205,5.9498917941912965e-06,0.0006576600307251405,0.0001846262631000904
1174,7,7,2.295483857481608e-07,1.8205568448477042e-07,4.514483630713748e-06,8.385506640818211e-05,1.7436709118313843e-05,1.291790088485083e-05,8.180682767300164e-08,0.9998714226066983,2.874403843329239e-06,6.485418518596002e-06
246,5,5,5.608418766457999e-05,1.378317423262656e-06,0.00013465370411210818,9.349529472096535e-05,4.7505624751155947e-05,0.9990261594259808,7.607302975582417e-07,0.00016453110840945536,0.00047345221711391617,1.9793895263273367e-06
1213,1,1,5.511421747439483e-07,0.9913243915353618,0.0012005078730713337,0.0013717595053331039,0.0032524387125375223,8.268088176614779e-06,0.00012159292044747312,0.0019314288019375789,0.0007294249763282296,5.963644463177639e-05
1171,4,4,0.00011010427691317304,1.2261472705825167e-05,1.93917007250518e-09,1.596879709558242e-11,0.9997676656687574,2.6104084232555338e-09,0.00010240042182717988,7.166545442115512e-06,3.970423854865034e-07,6.4215645055651675e-12
930,5,5,0.0008010720820001815,1.0714822525474176e-05,0.0003379523052234874,0.1406546256644177,3.059288242064757e-05,0.5560262168264061,0.07811829055204973,1.2515500392115947e-05,0.0013181277484803262,0.22268989161608432
35,5,5,6.1776226085184695e-06,1.6584309830839643e-05,4.3553381395417584e-07,0.00011050108306445061,6.113122670424517e-06,0.9997323388130529,3.300659792056667e-07,7.984975279167047e-05,5.8550018921643705e-06,4.1814694295901956e-05
1270,2,2,2.511929733112974e-05,8.35237808406458e-06,0.9486166559530579,0.044973831619722036,8.63263082873274e-09,0.00097477327882486,0.00015326744070373992,4.671468138832206e-06,0.005191634488787761,5.1685442718851356e-05
11,1,1,3.4370342525033365e-08,0.99586243628046,3.786478677062818e-07,0.0014090838085135805,0.00011249034684136818,2.3728270727470283e-07,6.646283667986439e-06,1.1031833523466545e-05,0.002557026270975619,4.063487510076941e-05
927,2,2,1.1004951764839548e-10,1.7356868768469372e-07,0.9999910425683138,8.678345667101707e-06,5.2607276846798413e-11,2.0214454324275556e-08,6.086549553194487e-10,4.232145290330219e-08,2.9597756100794968e-08,1.2612356352862694e-08
30,0,0,0.9990894318882152,4.1018595033968984e-10,1.729608462193665e-06,2.443041167294536e-07,3.8056932623626936e-05,0.0006188729198360986,1.2337647455037137e-05,8.581374331070789e-06,0.00018601233669098192,4.473257808296737e-05
1672,5,5,2.5545947128094645e-05,1.3619064497137882e-08,3.149711263841782e-08,0.00011833695396480982,1.5808486096594426e-05,0.9995349133360314,1.2179065125548968e-05,2.1478710409684828e-05,2.3622833491263815e-07,0.00027145615673154864
911,6,6,0.003336488240333731,2.90505181340988e-08,2.7358401698833476e-05,7.142120697150767e-06,0.0018610720687035234,0.00019092446876068012,0.9920275738773774,2.048152433374558e-06,0.0025473605311789787,3.088297931430397e-09
741,6,6,0.00010960409551209929,1.1336463123072802e-07,1.523898422695554e-06,4.3189013246552104e-07,0.00040007990601297516,2.0127178571226947e-05,0.9986511228937069,6.519305466040849e-08,0.0008169281493718265,3.43058406194421e-09
754,7,7,1.4942678996878173e-05,2.9808401482132633e-06,2.4426362362335606e-07,5.273805685344239e-05,0.00017305698741483926,4.67110677784436e-07,1.889805382544712e-08,0.9993374369052253,7.303370895789055e-05,0.00034508055004842336
1163,6,6,0.0013058342294204053,4.9239769325002656e-08,5.603903478722971e-06,9.078132631428923e-05,0.00013410112039623058,0.0020726514783354242,0.9917132545753758,1.5101577208023315e-06,0.004675307607962551,9.063612264212759e-07
1742,2,2,2.5241965974580426e-07,1.3263842921255222e-08,0.9676995846907143,0.030752592960783767,2.04924497389266e-07,3.2574653702598796e-05,1.618729243464714e-08,0.0015143110782534202,4.4973027893541246e-07,9.097438005750844e-11
1414,8,8,5.436704332491005e-05,7.878128920604066e-05,2.466052926366961e-05,0.002417596150406097,4.954337115481487e-05,0.009200176730877991,1.2606628857621764e-05,0.00024707546692775295,0.9572767848535397,0.03063840793644128
1599,1,1,1.2832510971296332e-05,0.8963800961345302,1.0889293579025418e-05,1.3013540631618727e-06,0.09753264367656163,0.0003057951883405856,0.0019819386459814267,0.002415727029993054,0.0012541644561673343,0.00010461170981222087
32,5,5,3.255152437742019e-08,8.004713380810128e-08,9.213758796526826e-10,5.0733572496481376e-06,4.494417226793066e-09,0.9999928758666927,9.482901221039575e-09,1.2953247948925236e-07,2.9985871870406734e-09,1.7907476386303417e-06
1447,5,5,9.07809181219575e-06,1.2450975630289843e-08,7.680560322348641e-08,0.0008200742398821587,9.943519350252207e-09,0.998782713967761,5.230007315258457e-06,2.9421561137326805e-07,3.5083140815466057e-06,0.0003790019634381463
1222,6,6,3.14514635839266e-05,3.5933763208253276e-06,2.103300929310313e-06,2.8136479201479197e-06,0.00015854182255574246,1.0262318927044422e-05,0.9993148956799318,1.0135034529410347e-06,0.00047486776828700614,4.571180911305322e-07
175,3,3,2.5733604710769376e-09,4.7498382872325716e-09,6.729237326433749e-06,0.9999847448281258,5.642310509109654e-11,8.622226247226117e-07,8.351875974324554e-11,1.8205535116911274e-06,1.5587118748228577e-06,4.276983395904223e-06
1411,4,4,0.00034593875488873004,1.6681503880147056e-08,9.607603509284116e-08,2.679672970277655e-12,0.999592266269071,1.1589409240559938e-09,5.361663924481804e-05,8.007820971059917e-06,5.659297768504441e-08,3.6871276708747454e-12
835,3,3,6.429042052963937e-08,9.244312389013218e-08,0.00011432896860682834,0.9983863277848715,3.751008715561256e-08,1.030256863051871e-05,2.6979773124051826e-07,9.600280174483795e-06,0.0013631545787569364,0.00011582177759698023
493,1,1,6.345078863559989e-07,0.9923583560662752,3.783867694429803e-08,4.374395446721716e-05,4.502145532923346e-05,1.0983467113715195e-05,3.6354448698402177e-06,1.439616292800338e-06,0.0011012496125080333,0.006434898036580497
710,4,4,0.00010638207885254632,2.216752543009341e-05,4.733637653222691e-10,1.9884850459676625e-08,0.9965998514936781,1.3156000015487742e-05,4.536165590612948e-06,0.002970543722356565,5.434220491899275e-06,0.00027790843537010265
69,9,8,3.200158882474705e-05,0.020202990045914634,0.01820843043846763,8.896283708827063e-05,0.005401255859288531,0.000618977643707753,2.3040574047131464e-06,0.08931943362251485,0.6020879003388607,0.2640377435679282
1323,0,0,0.9871834464349832,0.00011570208468497064,1.6420618736041564e-05,3.995056992609843e-07,0.0001814645197015838,7.106126052609738e-05,0.0005836629277032609,0.00033069660147871433,0.010169135337998918,0.001348010708488084
1484,9,9,0.0018647885755753056,5.5771859418941705e-05,0.002774121712224949,0.02642262957909064,5.632711654142686e-06,0.003439817062177445,2.7546721676611876e-05,0.00018856936190819536,0.0020170249573517626,0.963204097458922
667,1,1,0.0002443841122748372,0.9535440750523875,0.0008627091024715006,1.5759592470729332e-06,0.000734927188839357,0.0003003977202891319,0.03533490858682433,2.215653806625647e-05,0.008950742199628272,4.123539971613123e-06
1751,2,2,1.2316492636911652e-06,1.8736326354330386e-07,0.9996590108835557,0.0002192438518985701,2.5536597591762578e-08,8.72562752242431e-08,1.3260976483480326e-07,0.00011905842676782697,1.0020564627662357e-06,2.0366150197275165e-08
1275,7,7,8.760502028345693e-08,7.052838219270809e-05,8.50298458938481e-06,2.1130800638850275e-05,1.7189666294475652e-05,0.00010568293956848279,1.5409395755024846e-08,0.9983789089281493,2.6393146432523474e-06,0.001395313969507371
66,6,6,0.00012069370308723183,1.4783846341530938e-05,3.638796668970651e-05,4.578055915263798e-06,0.0001826301149527564,1.2998193107120623e-05,0.9896016566168139,1.927670684894417e-08,0.010026245690133592,6.536252034742998e-09
1143,2,2,6.220287413385197e-07,0.025980257905498644,0.973941570836688,1.5846298451479968e-05,7.364148113195676e-08,4.616185423005004e-07,2.0546694951749444e-08,9.269540490279487e-07,1.6024441851315887e-07,6.005992543445357e-05
1579,0,0,0.9947343274388429,3.2205823379032384e-07,6.375225068814526e-06,6.993920780177371e-07,1.262604223011118e-05,0.0009163760260417946,0.003003789965515179,6.7696272299448914e-06,0.0010882187833021382,0.0002304954414572344
533,7,7,1.7969374859584875e-06,0.0001347591256015376,0.0003192183932007336,2.1757265219642203e-05,0.00013613988097140576,0.0002128010128029778,2.776130771229222e-08,0.9861226892787492,0.0006812549055897356,0.012369555439071256
735,3,3,4.819232758329983e-06,1.4036257352643641e-07,0.0049055944675291015,0.9947990101809241,3.11441196796625e-08,1.2783988060331677e-05,2.5731607338630983e-08,6.607778622769098e-05,5.031241148333333e-07,0.000211013982085036
1231,5,5,0.0001080358701133284,5.644028485485524e-08,8.747605477894783e-07,0.06764828240368549,2.59200698920596e-07,0.9210305240852161,9.523172234759497e-06,2.7544424665151157e-07,0.008251624801445683,0.0029505438215265715
164,6,6,0.0001561738329673606,4.422827392438024e-08,7.524896415307375e-07,3.427027793725059e-08,0.0009942612651903664,3.898513214594074e-05,0.9977623137931579,1.7079926161347945e-08,0.001047417833976621,7.444199296983819e-11
972,1,1,4.170617228378635e-09,0.9977068667776511,0.002229058896293229,2.7428010278364056e-05,3.420942634836702e-08,9.392850995050934e-08,1.2755725234362237e-06,5.679365420826079e-10,1.1442748860351323e-07,3.5123439275144684e-05
763,5,5,0.0003119607812642011,4.946003046663365e-07,9.386792268285754e-06,2.0587101507325838e-05,1.1052778916439113e-05,0.9995828057101338,2.354390665533399e-06,4.323599215853002e-05,1.198828284208663e-05,6.133569939190559e-06
103,3,3,6.319469939881973e-07,0.0019282005906950065,0.01869232761564454,0.9595298191613967,9.812761314806705e-08,0.0013060023736055455,9.927154289520123e-09,0.018485907164267037,1.6715416695585272e-05,4.0287675934019045e-05
29,9,9,0.00034803798561709314,0.0289931893653111,0.006072915816586372,0.03110228293576164,5.920818058336935e-06,0.0009186218426761988,0.0005658466853405233,9.596174841771345e-06,0.00012756445094334098,0.9318560239248636
861,1,1,1.8042322497477427e-05,0.8633319063874467,0.006020136271596031,4.069012594035779e-05,0.0006907204294846363,5.523723089429611e-06,0.0003283714506687923,0.008854486636302896,0.12046197643795874,0.00024814621501488906
1307,0,0,0.9965380642715242,2.9299243915072833e-07,4.438997104880327e-06,2.533225312727974e-07,7.287085143219939e-05,3.6052238447327265e-05,0.0030180752506425114,1.0293771896183959e-05,0.00013233370206394842,0.00018732460191817093
220,9,9,0.0002756635603162052,2.265132903319858e-06,3.3274253358530005e-06,0.0002214473782822813,4.3179344879248716e-05,0.005277919551507608,8.58600163299557e-08,0.00012073850888561283,5.1975374179992996e-05,0.9940033978636936
819,7,7,5.399630087596679e-08,2.2200902097671079e-07,2.2084614270316755e-05,3.7110032436315084e-05,7.488212368742097e-05,1.848897854021922e-05,7.623250353289597e-08,0.9998352796567855,2.4658702579441975e-07,1.1555769429111291e-05
